50, 20, 18000, 0.0, 0.0, 2.1, -5.1662500000000025
100, 39, 36000, 0.07894736842105263, 0.0, 1.7894736842105263, -4.983157894736843
150, 58, 54000, 0.05263157894736842, 0.0, 1.6842105263157894, -4.350263157894738
200, 77, 72000, 0.07894736842105263, 0.0, 1.6842105263157894, -5.0863157894736855
250, 95, 98000, 0.1111111111111111, 0.1111111111111111, 1.6666666666666667, -3.446111111111113
300, 113, 116000, 0.05555555555555555, 0.0, 1.6111111111111112, -3.253055555555557
350, 133, 134000, 0.075, 0.25, 1.95, -3.4437500000000014
400, 150, 152000, 0.058823529411764705, 0.0, 1.8235294117647058, -4.473823529411767
450, 169, 178000, 0.02631578947368421, 0.05263157894736842, 1.631578947368421, -4.217894736842106
500, 187, 196000, 0.08333333333333333, 0.05555555555555555, 1.5, -2.8347222222222226
550, 206, 214000, 0.05263157894736842, 0.0, 1.894736842105263, -4.328157894736842
600, 223, 232000, 0.058823529411764705, 0.058823529411764705, 1.5294117647058822, -3.3200000000000016
650, 242, 258000, 0.18421052631578946, 0.15789473684210525, 1.1578947368421053, -2.3044736842105267
700, 261, 276000, 0.0, 0.0, 1.5263157894736843, -3.8650000000000015
750, 278, 294000, 0.058823529411764705, 0.11764705882352941, 1.8823529411764706, -3.3344117647058837
800, 298, 312000, 0.125, 0.1, 1.35, -4.1377500000000005
850, 316, 338000, 0.05555555555555555, 0.0, 1.6111111111111112, -2.3675000000000006
900, 333, 356000, 0.0, 0.058823529411764705, 1.7647058823529411, -3.65029411764706
950, 351, 374000, 0.027777777777777776, 0.0, 1.7222222222222223, -3.4944444444444454
1000, 369, 392000, 0.0, 0.05555555555555555, 1.8333333333333333, -4.5822222222222235
1050, 388, 418000, 0.15789473684210525, 0.0, 1.3157894736842106, -3.3810526315789478
1100, 406, 436000, 0.027777777777777776, 0.05555555555555555, 1.5, -3.0897222222222234
1150, 423, 454000, 0.058823529411764705, 0.11764705882352941, 1.4705882352941178, -3.047941176470589
1200, 443, 472000, 0.05, 0.0, 1.55, -3.643500000000001
1250, 461, 498000, 0.0, 0.0, 2.0555555555555554, -5.2533333333333365
1300, 479, 516000, 0.05555555555555555, 0.05555555555555555, 1.3333333333333333, -2.8202777777777785
1350, 496, 534000, 0.11764705882352941, 0.17647058823529413, 1.3529411764705883, -3.2447058823529424
1400, 514, 552000, 0.1111111111111111, 0.05555555555555555, 1.2777777777777777, -2.6822222222222227
1450, 532, 578000, 0.16666666666666666, 0.05555555555555555, 1.1666666666666667, -2.194444444444445
1500, 549, 596000, 0.029411764705882353, 0.0, 1.411764705882353, -2.3520588235294126
1550, 568, 614000, 0.18421052631578946, 0.10526315789473684, 1.105263157894737, -2.1707894736842115
1600, 586, 632000, 0.08333333333333333, 0.1111111111111111, 1.5555555555555556, -3.821111111111112
1650, 606, 658000, 0.05, 0.0, 1.65, -3.7185000000000015
1700, 624, 676000, 0.05555555555555555, 0.05555555555555555, 1.5, -4.31888888888889
1750, 642, 694000, 0.16666666666666666, 0.1111111111111111, 1.2777777777777777, -3.18138888888889
1800, 660, 712000, 0.08333333333333333, 0.1111111111111111, 1.4444444444444444, -3.788333333333334
1850, 679, 738000, 0.05263157894736842, 0.0, 1.5789473684210527, -3.7215789473684224
1900, 698, 756000, 0.10526315789473684, 0.05263157894736842, 1.4736842105263157, -3.4131578947368433
1950, 716, 774000, 0.08333333333333333, 0.05555555555555555, 1.5, -3.291388888888889
2000, 735, 792000, 0.21052631578947367, 0.10526315789473684, 1.2105263157894737, -3.194736842105264
2050, 752, 818000, 0.029411764705882353, 0.0, 1.7058823529411764, -2.225588235294118
2100, 770, 836000, 0.05555555555555555, 0.05555555555555555, 1.7222222222222223, -2.904722222222223
2150, 788, 854000, 0.1388888888888889, 0.2222222222222222, 1.3888888888888888, -2.4391666666666674
2200, 807, 872000, 0.15789473684210525, 0.10526315789473684, 1.4210526315789473, -3.9123684210526326
2250, 825, 898000, 0.05555555555555555, 0.0, 1.5, -3.5083333333333346
2300, 842, 916000, 0.058823529411764705, 0.058823529411764705, 1.7058823529411764, -4.196176470588236
2350, 860, 934000, 0.08333333333333333, 0.1111111111111111, 1.2777777777777777, -2.1400000000000006
2400, 879, 952000, 0.02631578947368421, 0.05263157894736842, 2.0, -2.7044736842105275
2450, 898, 978000, 0.10526315789473684, 0.0, 1.263157894736842, -3.19921052631579
2500, 916, 996000, 0.1111111111111111, 0.0, 1.3888888888888888, -4.168333333333334
2550, 934, 1014000, 0.0, 0.05555555555555555, 1.5555555555555556, -4.282222222222224
2600, 952, 1032000, 0.05555555555555555, 0.0, 1.5555555555555556, -3.2855555555555562
2650, 969, 1058000, 0.08823529411764706, 0.058823529411764705, 1.6470588235294117, -3.1029411764705896
2700, 987, 1076000, 0.027777777777777776, 0.1111111111111111, 1.7222222222222223, -3.0830555555555565
2750, 1005, 1094000, 0.027777777777777776, 0.05555555555555555, 1.5555555555555556, -3.308611111111113
2800, 1022, 1112000, 0.11764705882352941, 0.11764705882352941, 1.4705882352941178, -3.714117647058824
2850, 1040, 1138000, 0.027777777777777776, 0.0, 1.6666666666666667, -4.265833333333335
2900, 1059, 1156000, 0.15789473684210525, 0.10526315789473684, 1.2105263157894737, -3.6400000000000006
2950, 1078, 1174000, 0.10526315789473684, 0.05263157894736842, 1.631578947368421, -3.944210526315791
3000, 1096, 1192000, 0.1111111111111111, 0.05555555555555555, 1.3333333333333333, -3.3530555555555566
3050, 1113, 1218000, 0.058823529411764705, 0.0, 1.2352941176470589, -2.1788235294117646
3100, 1130, 1236000, 0.11764705882352941, 0.058823529411764705, 1.1764705882352942, -1.885294117647059
3150, 1147, 1254000, 0.0, 0.0, 1.9411764705882353, -3.46529411764706
3200, 1166, 1272000, 0.07894736842105263, 0.05263157894736842, 1.631578947368421, -2.841842105263159
3250, 1184, 1298000, 0.05555555555555555, 0.1111111111111111, 1.7222222222222223, -3.5227777777777782
3300, 1202, 1316000, 0.16666666666666666, 0.1111111111111111, 1.5, -3.761111111111113
3350, 1220, 1334000, 0.0, 0.05555555555555555, 1.8888888888888888, -5.22388888888889
3400, 1240, 1352000, 0.075, 0.05, 1.7, -3.678250000000001
3450, 1257, 1378000, 0.029411764705882353, 0.058823529411764705, 1.7647058823529411, -3.8841176470588255
3500, 1276, 1396000, 0.10526315789473684, 0.05263157894736842, 1.4210526315789473, -3.0263157894736845
3550, 1294, 1414000, 0.1111111111111111, 0.1111111111111111, 1.6666666666666667, -3.9216666666666677
3600, 1312, 1432000, 0.05555555555555555, 0.1111111111111111, 1.3888888888888888, -3.852222222222223
